UserId,ItemId
1735,2022 1443 2541 2750 465 517 702 2645 491 2885 3181 814 644 609 2030 2384 957 1800 2464 1737 2206 1386 2351 428 255 2855 496 2738 924 1956 1352 3229 2616 3209 2324 380 656 1818 2841 2940 1116 1290 2198 1135 2299 1423 1193 1664 1112 1121 
1736,2652 1386 2111 2351 1714 706 2350 1602 2022 1020 1001 2885 2470 2666 3241 845 1348 272 2937 1197 505 3145 919 1195 2714 470 2632 465 1920 422 2537 2726 532 1194 1063 2173 697 241 2057 3142 2964 1533 571 2651 2962 192 803 2555 1494 1106 
1737,1347 1730 1195 571 1207 1130 1575 1226 99 1521 231 275 869 3031 505 842 981 2537 443 2172 637 1185 2521 1576 865 741 2529 3187 719 3040 1056 1141 1156 2525 1325 1099 988 2845 1119 384 1715 960 1218 3124 2971 588 678 2878 1474 1197 
1738,28 431 3080 1539 1305 392 1045 2850 592 1400 551 311 2724 1470 1241 1817 1406 1024 362 1845 1141 224 2602 59 266 2756 245 435 809 577 1319 2218 2878 816 880 2749 547 2270 1961 1790 2799 1153 2406 1032 3081 1310 587 2353 1758 1922 
1739,1575 2537 2312 865 1754 938 2464 358 1861 1868 3194 697 2940 2661 1185 25 2695 3181 1200 1002 719 2271 505 490 2862 751 2757 676 2431 2645 2845 275 1770 307 1474 1203 119 1195 2631 1812 3008 1411 2196 2841 2031 2024 1715 2193 954 3210 
1740,1348 1386 702 945 2885 2470 2541 3148 2350 2022 470 1465 1071 1956 2320 2351 1046 1197 987 1106 2616 266 596 100 2964 517 3130 3091 2179 1498 479 1818 1722 1122 2754 251 748 521 1741 803 1643 1060 2688 2726 3241 3145 1737 1560 2171 2875 
1741,2940 2039 697 968 2514 1949 2464 2547 1619 745 3032 457 2127 2312 485 2536 3026 3178 2144 1693 2024 3229 2034 1193 749 2855 1677 176 2537 2031 494 277 1835 2222 1923 3078 3193 505 2706 226 333 770 1218 84 3209 1756 1336 1386 663 821 
1742,1386 3209 3073 770 968 2464 2814 1102 3111 2547 2122 1657 1193 2312 18 2749 945 2022 697 2359 2024 1013 3022 485 989 380 1348 2885 632 3174 465 2940 1465 1956 521 2012 607 2064 2108 2537 1241 494 1793 2222 3229 1749 3015 1880 2034 2351 
1743,64 163 1941 1055 1549 677 1362 553 2810 598 405 1034 2805 98 1213 595 2385 1861 590 1613 2417 2217 2499 1048 651 3189 776 734 755 2809 1558 3134 876 2931 1957 1152 3150 1268 829 2076 1573 1029 2182 2299 1085 2128 1575 2734 1912 1008 
1744,1154 1002 25 2297 2196 1861 954 2631 3194 319 2959 1896 1575 2648 3167 1224 751 1268 1975 358 676 938 505 1969 825 1474 876 2392 2431 539 1895 2779 3210 886 1336 155 1415 1355 1203 2970 1666 231 2312 1405 692 1735 2514 2385 1383 2930 
1745,1336 1575 1861 836 155 954 539 1896 3167 231 2810 990 2959 1005 602 505 905 1268 825 3241 751 1054 2887 2970 876 750 2977 856 1314 329 938 1975 3194 2089 2651 333 553 987 1006 3229 2193 2 1383 458 613 2464 1015 734 2312 239 
1746,1573 770 277 2222 1875 663 1034 457 2299 299 2807 644 2127 2706 988 1013 465 2638 2198 3181 2312 217 1297 1505 3109 3209 1424 1923 2885 307 1693 1857 1754 1749 1065 1290 2725 938 2022 1386 2498 2480 380 2750 2034 2350 814 2855 2064 417 
1747,1745 1423 1017 2322 2959 1735 1986 644 2768 1184 1501 631 398 463 363 2483 2997 623 79 1290 2208 672 1405 124 1279 723 385 3068 1156 1467 285 1303 361 2757 2563 167 2913 1858 1456 2447 3184 2065 1931 3122 3216 1551 296 1324 2891 2664 
1748,1575 1852 231 2193 876 1048 3106 2182 1861 856 598 1034 458 3063 2380 2128 734 1383 2805 2651 2299 2235 2921 1268 1828 1804 1604 2115 2885 1362 1909 2836 651 170 98 1684 1984 582 2537 275 2474 865 3221 1871 1568 1868 147 358 1474 1213 
1749,266 1377 302 3089 2850 2470 431 1941 2320 1362 3189 3236 1770 1034 958 98 677 2350 163 2958 2810 2111 405 1922 981 1999 2724 525 2365 2638 1575 2885 1549 2541 2193 1956 1386 1237 1957 2318 545 1268 294 2824 2270 553 969 521 307 2167 
1750,307 485 1195 259 760 545 1466 1861 2979 2536 2783 471 1575 745 2173 1531 1260 2885 84 3159 706 2018 770 697 313 1194 1001 863 13 1366 505 1556 490 1430 1619 173 1589 1411 1242 2869 2977 176 2940 1689 2197 3229 2651 1922 2487 294 
1751,18 494 2464 770 1803 1193 1786 1754 2312 380 3209 780 3225 1579 2706 2222 663 2781 644 2695 1860 968 3181 1034 46 1793 2514 2840 579 3015 3236 167 3109 277 1456 2022 1227 465 2738 2536 1134 1386 1923 2940 1812 2031 2508 2547 2034 3229 
1752,765 1239 1784 2696 2551 2883 964 346 2163 454 3014 48 2726 2585 2350 2470 115 2652 2472 3064 2055 100 1567 2875 1973 2320 2325 3049 2111 2338 3052 1864 1967 2937 1010 2044 2885 1443 1714 186 2986 1200 2649 2933 1936 2147 465 865 2387 2507 
1753,346 1195 448 13 423 454 115 2869 1784 2696 48 1200 2883 2384 465 3064 1877 706 2790 964 490 1567 2652 2472 2885 471 2934 2338 1001 2595 2470 765 2979 1973 2387 2537 1443 2705 186 1290 328 783 167 1423 2350 1020 598 3132 296 2398 
1754,2039 3078 1185 147 2645 3021 865 1784 1681 518 1351 275 412 3032 2555 2464 1837 3178 2953 1443 2537 465 2460 2190 3044 2232 454 2549 698 1429 3209 517 1474 697 719 587 273 362 2144 2022 898 968 639 3220 2619 1386 1307 2312 1455 1193 
1755,1013 2537 859 2940 1023 2633 2031 3181 3229 427 2108 2022 602 1749 2464 1200 2012 1637 2312 988 865 753 2278 770 338 2100 465 2885 1868 2547 1579 1770 1800 417 1949 1195 1336 2463 329 1193 2125 3209 275 333 1065 968 1185 2030 1386 2823 
1756,847 2696 525 1969 2885 13 2044 1861 1195 490 1770 1715 2810 1556 905 2869 2398 1575 1684 1720 1026 294 48 783 2385 25 2384 1521 571 3052 2470 3162 2350 2883 751 3229 1896 465 1321 1268 450 988 2940 2173 2977 964 454 307 1928 1656 
1757,1575 2862 2971 1113 865 1868 294 637 2455 719 2117 275 1881 2661 1635 2380 443 2537 1455 3040 2845 1077 3220 1861 1185 2852 1068 2521 3031 1020 1056 490 892 1400 2070 553 2466 505 1681 845 188 2306 1353 1761 1170 1770 1200 1558 384 471 
1758,2190 2144 329 1889 1662 1198 750 2039 600 1314 1336 2549 412 2047 432 3178 1506 3032 427 1110 702 1348 2403 273 3229 518 756 1429 2616 2619 77 1204 2940 2464 2013 491 2460 1992 79 2435 3090 2554 1185 333 476 1218 517 1577 2022 345 
1759,2885 465 2750 814 2022 2470 2320 296 2127 2350 1386 1770 1443 2299 2855 2198 115 1200 2807 2652 644 988 1290 1573 1034 214 1857 958 938 1784 964 1567 2351 1197 1901 517 706 685 1195 1423 808 697 1973 100 2035 1156 488 232 2726 2971 
1760,307 294 1575 525 2638 1377 1770 2193 981 2885 302 2350 2365 3089 545 2470 3236 3181 1999 1861 1922 2724 2270 2351 1362 2464 266 1387 1034 1195 2320 2312 2361 431 2810 2537 333 1812 490 1684 1389 1386 685 2950 2958 2977 465 2022 0 971 
1761,3229 644 2022 1443 770 2464 465 1200 277 2885 2463 1956 2541 1193 2012 3237 1386 296 2855 2320 1357 1268 1770 1290 457 255 814 1575 2312 517 2940 2640 1423 663 280 471 2750 15 1197 2705 1579 3109 2706 3209 1800 2514 491 2044 3052 609 
1762,1200 697 1868 2537 865 465 2971 2885 794 2470 988 845 2351 637 1474 1386 1770 1575 2940 1212 1784 2022 2312 2299 275 2611 2974 1020 2855 1307 2464 719 2827 2661 2455 2592 2320 2117 938 457 2823 1567 505 1455 968 277 3147 2547 2127 1443 
1763,954 1405 1336 1575 1002 2779 2392 505 2959 856 1975 1474 938 25 1896 231 586 1006 1895 1154 2977 3229 2940 1677 2464 3210 358 575 1224 2514 2190 2404 119 2196 3196 1054 2526 676 2841 639 458 905 1015 1949 3221 1193 1778 1325 2930 2970 
1764,3194 1575 1861 938 2193 1268 838 25 31 2431 2930 266 1154 1002 1224 553 2470 1686 886 405 1474 2724 954 1770 1797 2959 825 2474 3210 1104 3241 2217 2631 3041 1006 676 2810 1964 2312 2385 602 629 1054 1377 231 1941 2889 1922 2350 876 
1765,2696 2173 1020 1784 2883 706 2320 2726 2350 865 1200 845 1770 2538 2472 2295 2551 2977 115 2455 2522 988 465 2537 1567 964 2885 1575 2470 1868 100 2651 2022 3064 48 2971 3049 1194 3220 3142 1195 170 2055 1474 275 783 3052 1443 454 2937 
1766,496 1474 2696 2039 865 2464 697 275 968 2767 1949 1868 1584 2940 1443 2411 2542 573 2547 2024 1022 3032 637 1399 1397 1369 2312 2537 465 2392 2971 756 719 1786 1575 639 1513 1193 1664 2351 2555 366 1348 2325 2645 267 48 1977 3248 1338 
1767,1281 422 1462 2173 1020 128 3158 1194 845 2411 2086 331 197 2002 863 1339 2088 1063 682 1430 468 1529 259 45 706 697 1517 2522 2127 545 1159 425 307 1972 1723 2071 2702 2977 1340 1533 745 122 2788 2258 2881 3142 910 2972 3182 2538 
1768,1575 275 865 294 147 2537 1770 981 719 3237 2958 811 2193 2232 1681 1868 1455 2070 698 1755 1200 525 280 2320 234 783 1185 1125 1866 2661 2946 146 3040 1111 2441 2464 2845 637 2470 1150 2275 2638 3092 1377 2398 471 3031 1127 489 1752 
1769,465 2885 1386 2022 1784 2464 2320 1443 1200 770 3209 2012 2470 644 1956 1770 517 1567 1193 2750 380 1357 3229 1102 100 2359 18 2652 2472 2541 3049 1800 2726 1579 454 48 115 814 2463 296 2855 1290 2198 3022 3073 783 2944 609 1060 2108 
1770,13 1720 847 571 751 505 593 1521 1846 2521 328 1195 471 1861 2685 486 1575 919 1594 1614 836 334 443 1613 490 1298 1496 2385 905 2865 2661 2113 2297 1001 2291 1130 856 2809 962 618 2075 294 283 2931 1853 1014 539 2977 734 1795 
1771,2320 294 1770 1575 275 266 2470 865 1697 2724 302 2885 1389 981 465 1034 307 525 1377 431 2299 2365 333 2350 3118 1185 1386 2167 1573 3181 521 1200 2824 2312 2638 3089 719 1784 3209 958 2537 2850 2460 2382 2117 2022 1455 1812 1868 770 
1772,751 25 1861 2970 954 1268 2297 3167 2959 676 3194 1575 836 1596 1154 2887 505 1002 2779 155 2930 539 2113 1975 1224 1474 825 938 2977 1054 1896 2385 1415 856 2392 2546 1450 3221 319 2225 613 905 1006 1336 3210 2262 358 2631 1383 3201 
1773,1386 2312 2024 1348 945 2464 2351 299 2022 1465 3241 2885 1575 1949 697 1193 2222 2770 2652 968 3166 689 2537 2940 505 1693 2547 702 496 2514 231 2179 494 457 1197 770 938 859 1956 662 1868 465 2706 277 1405 1474 1657 417 2108 3010 
1774,938 167 1857 2757 1197 423 1156 2127 2208 2652 2855 1973 1494 589 1745 1295 1290 644 2428 1324 1942 2066 1714 2997 2649 868 2885 2664 115 3068 964 277 465 1305 2937 1673 479 3037 331 272 296 497 1923 1423 2470 2350 2548 361 505 454 
1775,2455 1575 275 505 1648 706 2537 637 865 2837 2527 1868 384 2174 2339 1325 1409 783 1353 719 471 1755 1455 939 2997 2902 2940 1200 960 3142 1020 3040 1614 2007 830 2178 1307 1784 2845 3237 231 1681 2971 164 1474 676 1167 3031 792 968 
1776,2940 2144 2022 750 2537 1198 427 1336 465 1386 3229 2324 2527 2885 1889 2464 3178 2031 65 702 333 2645 2190 2549 1218 3041 2351 2841 767 2125 1330 1715 2463 1770 2108 2738 2312 1352 3078 1363 42 975 412 1023 1624 2750 898 968 2178 2470 
1777,2537 2940 496 2031 1754 1868 226 509 3181 2827 2464 2971 2351 1056 1353 2022 2312 1949 2823 2738 2547 3210 756 2885 1369 676 865 987 2862 515 1135 3229 968 1348 1812 1200 1455 2239 2476 2845 1575 1113 584 637 854 1861 794 1880 1083 1193 
1778,2724 333 2623 2239 2810 2312 3209 1575 770 1065 2633 2464 2805 1941 2850 1034 98 1861 1697 2222 2470 302 2537 3236 1957 1770 3189 2940 1193 2558 2155 1835 553 3078 3010 1213 598 750 1417 1268 2514 2646 2638 986 525 217 431 405 918 2375 
1779,938 3080 2602 28 59 2724 1470 266 1045 2406 1024 1956 1539 431 1241 551 3022 2958 3209 157 2878 1817 2541 1229 2320 1922 1305 517 362 464 2431 2139 2396 2171 2470 3089 238 2087 1389 1733 2885 504 2546 103 3078 2344 302 949 2147 592 
1780,1575 1975 1964 1268 1002 1474 3210 987 505 2885 825 1784 231 1154 1088 465 938 2930 676 1770 954 2320 1200 2470 1755 3194 865 2464 2841 1405 783 629 25 119 1861 2196 1895 1325 91 1896 2022 2959 2115 2474 1129 1567 3049 2193 1443 1224 
1781,2320 517 1956 2726 100 1443 2541 2616 3209 1386 1060 465 1784 2885 2022 1567 2470 2126 255 2171 454 1102 644 168 521 1991 2182 3073 761 2937 2350 1268 1245 1770 2551 2855 987 2217 748 2750 1239 491 1818 2147 2163 1737 2986 2696 2464 3129 
1782,698 2232 147 275 2958 1681 719 2299 1185 1455 1837 1533 865 1575 2350 2885 280 2127 2087 234 2070 2470 2320 1857 2466 2855 1292 465 151 2862 2133 1573 1942 1770 2537 1784 1755 2638 294 2877 2726 644 811 1602 1200 1868 2464 2351 814 3181 
1783,2384 2371 1422 465 938 728 1138 3181 1443 380 1290 3209 2645 770 571 2885 644 2022 3229 2312 1297 491 1369 2031 1501 2750 2464 2212 2012 814 1735 25 1812 2922 2693 1386 988 1357 1195 2940 204 2351 968 167 1245 1102 1193 2855 609 2299 
1784,1575 1422 3220 2460 1156 167 865 2312 2645 3041 938 672 571 1001 1735 490 3008 2117 277 1745 1307 2537 1351 358 2942 13 2661 1938 1868 275 637 2979 2706 1861 443 2529 589 1988 505 1501 2291 2299 1812 1474 1656 1226 1195 3040 1900 2185 
1785,2144 2039 2190 1677 639 2536 1756 3026 3178 3071 2549 2622 412 1693 1616 3078 1336 333 1185 2180 1417 1889 1835 750 2514 457 2831 275 1053 1198 2024 898 697 865 2940 2403 2221 3032 273 1949 999 1307 663 2464 1673 2855 1923 1575 427 329 
1786,1977 163 1783 2152 2402 2298 1226 307 1377 2724 1984 48 1057 820 1022 1861 2555 964 1951 553 869 1941 275 2111 1001 2374 3124 3008 1684 147 752 1784 1474 865 2087 1213 358 1362 2470 1789 1154 2084 2862 2529 333 677 2070 151 2810 2704 
1787,2138 167 2185 2299 1295 1048 938 1034 1213 590 2645 644 2508 1443 1324 465 331 2810 1800 1197 1307 1190 573 1156 2208 553 1941 651 2997 3041 1861 1369 2022 491 2483 2828 2757 2351 2855 3181 2840 2885 1031 1343 267 296 1673 2460 2537 1268 
1788,1868 2537 2312 2464 226 865 2940 968 794 2547 2971 3015 2031 1754 1113 1056 1135 1131 1786 1262 1575 496 1170 1803 1193 2845 2024 3031 1761 1513 1061 1455 2738 1949 3220 637 275 2695 3181 2351 2497 1353 2661 898 1132 46 1134 2706 697 1143 
1789,3209 2787 1277 1386 380 3072 1193 2464 969 3073 796 770 933 2944 3247 2214 2885 3236 1200 465 521 2359 1956 2312 1437 2012 2470 1579 1102 18 1770 3130 526 1357 1498 183 814 2463 2320 2693 1133 609 1876 2652 3015 3229 431 2024 31 245 
1790,3229 465 473 3022 2885 2324 3209 2464 1811 2790 2750 2940 992 770 1443 1336 412 2022 2031 783 2403 1195 644 2190 2773 329 1784 31 2537 2463 3194 639 1770 385 986 2514 1405 750 918 2536 1423 1193 2888 889 2144 2541 3026 1386 2198 2108 
1791,1575 2193 1377 1362 2638 2958 475 2810 2350 1861 1034 1770 876 333 981 294 3196 964 2470 1941 307 2111 275 1192 431 971 1185 2634 2320 163 940 2741 865 2805 958 2570 2070 553 954 856 2945 1896 1213 2385 1154 2767 2696 2786 905 1852 
1792,2810 553 1552 1268 1008 677 3189 292 36 595 2375 2217 1213 590 2296 1941 1804 405 125 1984 1558 1200 1957 2380 2537 98 651 1055 1048 2499 163 2912 2787 755 1861 776 2805 1547 2836 1152 2182 1362 2934 2072 2020 2734 528 965 815 3150 
1793,770 457 1923 2514 706 2855 1307 2455 3142 1505 2222 465 3241 2831 176 1386 1857 663 1575 938 277 505 745 117 2977 1673 1034 1677 2034 2885 2536 2444 2651 3037 1197 2339 471 2652 2066 299 15 2127 1619 296 1693 697 1744 3209 1417 2312 
1794,1720 13 593 2075 847 2521 2173 1496 1846 1614 571 2879 334 471 706 1195 486 1521 2522 1781 1298 505 1014 1119 1001 1680 1130 2350 896 3077 842 2902 585 1731 3186 919 1853 443 2638 1272 1158 2786 2977 1871 1806 856 2685 905 328 2455 
1795,1443 814 296 2885 465 491 380 609 2464 2696 517 1357 126 1770 644 1034 1268 1102 1486 1193 1941 1200 1956 2541 2320 2012 2359 3236 2750 1386 1800 1245 2022 1290 1784 3209 2470 2944 2384 2883 1213 2616 2994 1567 1060 2810 1362 770 2159 1969 
1796,1348 1956 2541 702 1386 945 2885 2616 1060 2179 2022 1465 517 100 3091 521 1722 2171 2937 2464 2351 1818 2964 2320 2081 1197 2470 2652 1737 2726 1498 470 1612 2754 2799 1106 501 2875 1185 2463 770 479 2350 1193 255 1741 2312 987 3148 1577 
1797,167 1034 2997 1734 1295 3037 3206 457 1307 938 3182 2066 1677 277 1857 621 1673 1456 505 331 706 1197 1923 117 2208 1324 1156 1575 2299 3026 471 2928 1505 170 3041 2855 1949 46 2455 2514 2940 1069 387 663 954 714 1364 1343 2706 1614 
1798,1260 485 2031 13 1218 167 1656 2940 1026 749 948 571 450 423 1195 1877 2278 2661 2757 919 2527 471 3229 1422 968 1521 486 1594 2845 1589 3162 2979 490 84 1605 847 1720 505 448 454 525 3193 3026 2398 1001 984 294 2627 1715 1496 
1799,2470 2111 2320 2350 814 100 2885 2198 465 1770 803 1784 2726 1292 964 2750 3059 2022 1706 2551 1386 748 2875 720 2652 2649 43 517 1737 1498 1714 2841 2908 1567 2428 1239 2964 1956 2616 987 470 2163 2541 1443 1290 1612 1818 1200 2696 2958 
1800,1020 2537 454 1784 1969 845 865 1656 1194 48 1168 490 1715 2309 2645 783 2883 307 3008 988 2295 2696 2119 964 1200 2986 2351 2611 2527 1770 1474 2551 2173 2661 3049 465 197 2976 2885 2555 2398 697 1195 259 1868 2940 2470 2651 965 1887 
1801,2537 2940 2464 2312 496 1575 2463 2013 1860 1023 2706 2024 1200 968 1193 898 1868 2547 2814 1949 3127 417 662 2514 865 1749 780 2125 3110 2536 1793 1455 1307 1059 663 719 2695 277 2031 2833 1693 2180 859 2222 1786 333 3231 689 976 2845 
1802,122 1268 2385 2841 954 1575 845 231 2651 1755 876 505 3142 1325 1339 2977 1861 2437 655 751 714 2193 1531 905 2115 1020 2763 1387 682 856 676 2173 1269 1896 2316 1613 2565 1152 825 938 2881 2474 830 3241 2262 1474 1224 706 3158 1281 
1803,770 2222 3071 505 299 2100 277 2706 2622 3207 3026 1677 2514 2536 1417 663 1505 3229 167 749 1835 340 471 1376 3109 387 1197 1693 457 3190 575 1195 1619 2940 1336 176 2855 1756 1156 1575 1861 1130 1341 1034 2885 774 2312 333 1364 2031 
1804,2885 2971 2696 1735 1034 1197 2173 1575 814 2529 1156 2351 958 784 479 170 465 1585 1195 2522 1770 192 1200 938 496 1044 2470 443 2022 2786 1956 277 2044 169 2464 865 490 981 856 1656 1272 2541 1401 1386 1369 954 988 847 417 515 
1805,938 1305 961 2320 465 59 514 1770 1443 2470 2726 1031 2299 1034 2111 2958 2602 1197 1200 644 1156 1812 865 2163 2937 2885 2350 1784 2652 517 2384 91 1853 2666 346 2022 1567 167 3181 2811 2696 2883 1239 1377 1575 311 454 2498 1295 3205 
1806,2351 1575 2312 2652 2537 1474 490 358 865 919 1386 2464 1224 465 938 1812 1868 1656 505 697 1861 515 1197 307 1020 976 231 2833 2940 1195 2885 384 2022 2832 2392 275 2546 2547 1156 1938 719 1969 637 2662 1135 2555 1056 1200 968 3220 
1807,2885 1575 1386 2320 2351 2022 465 2350 521 1237 957 2470 1560 2312 294 1770 517 2726 2855 1348 2464 1197 2825 3181 2299 1443 2652 865 1156 1861 1422 525 1956 505 490 3236 192 3241 2893 2182 702 1684 266 1193 1922 1060 2193 1573 945 2541 
1808,706 938 1197 505 2885 1195 2651 2217 2977 1156 3241 2470 2173 1575 3142 1474 1268 651 2652 170 471 964 465 865 167 987 443 1200 2455 91 2022 2521 3206 1034 954 1295 2994 2483 2537 2810 1784 331 231 2696 1861 2855 1770 655 1264 1941 
1809,1443 938 644 465 1268 2320 491 1128 2066 1941 609 1200 1034 2726 517 3257 2499 1575 163 2997 2855 2541 1295 1088 1964 1784 1734 1324 876 1156 2217 2805 280 3237 1197 2022 1800 1770 2616 115 865 231 167 714 2464 954 2696 1567 2885 1507 
1810,644 1443 465 2885 2384 2696 1423 1200 2022 1290 2464 814 454 1770 2320 3237 2750 1651 517 2044 2693 491 1567 1784 2855 1386 783 380 2790 2616 1268 609 48 2883 2472 2726 385 1193 1800 2776 296 1128 2944 2541 2986 2470 2006 1486 280 2551 
1811,865 2320 2022 465 1770 1443 2299 517 1575 1034 1200 2885 2464 2541 1941 1197 2537 1784 1812 1156 2470 515 275 553 163 491 1868 1386 2726 294 3181 719 167 2805 981 1268 2602 1681 2351 938 2312 2616 1295 1861 1800 1567 1664 1195 637 1307 
1812,129 423 2937 2652 2651 2350 199 1575 1922 2885 3072 644 2812 2111 380 2514 636 2019 2470 1423 2080 3080 2182 3209 1734 1770 2312 2351 168 1106 1239 465 1377 2944 1156 1643 2844 2910 1673 2770 1141 3190 1321 2962 1480 2726 3010 2845 945 1224 
1813,294 525 1770 2365 1389 2320 2259 981 1575 1377 2958 2270 2350 2470 1195 971 2398 1001 486 465 2638 2824 454 2724 475 3089 431 3118 2661 3236 3209 1321 490 2885 571 935 2537 328 2627 865 275 346 2845 2944 423 302 2464 577 1182 3237 
1814,1896 319 2887 1575 954 856 1666 2297 2977 836 2546 2 458 3167 2431 231 1154 2352 825 2959 1054 3184 1242 505 1686 2115 847 2330 2921 358 1129 2550 585 914 2786 3212 1209 751 539 2301 1746 2047 2811 2196 1336 1325 1317 188 1405 2942 
1815,1022 2152 3008 1936 2704 1911 2832 2529 820 2087 2338 1837 1032 1320 1685 3217 2551 2862 2295 64 2298 147 2555 1885 2472 1026 1040 2953 3187 358 3203 48 240 2767 2696 1429 1280 1977 180 116 2169 1782 2466 1591 1784 3121 2777 3064 3014 964 
1816,307 1260 331 2018 1430 422 485 84 1689 3158 745 313 1656 697 3159 845 1548 1281 2979 1194 1020 167 654 259 589 128 2940 2757 938 863 2039 1589 760 1877 3078 1857 1417 1505 465 2855 1429 611 1366 2462 1923 3026 1218 296 2351 272 
1817,2522 1853 2638 2350 13 706 1195 192 1197 3142 571 2173 1165 919 2521 1861 1846 2977 2455 1720 2865 910 1521 439 2470 1001 847 1575 1533 2111 2869 490 2652 272 505 1298 1034 71 2885 479 1156 1812 2351 593 39 971 598 1941 471 443 
1818,1020 1339 1281 1063 845 1241 3080 3081 2107 331 2830 682 1539 1406 938 2878 2602 1194 1305 422 3078 1961 2677 311 2173 122 592 2721 128 1859 464 59 362 589 2749 706 259 2763 2577 2794 1168 2086 197 2294 863 2486 809 1517 3158 551 
1819,1745 2483 2913 3206 3068 3205 1295 628 1197 2899 1422 363 1184 272 2299 1423 1858 1156 938 429 1367 1736 361 479 1324 1034 1900 644 1901 165 808 124 669 2757 2101 672 1857 2855 1046 2841 233 1290 398 1942 2807 1673 1031 2460 1307 331 
1820,938 1474 954 3194 2022 1575 676 465 119 856 2930 825 505 2312 2464 1861 2351 865 1386 2885 2977 2841 1443 1868 3181 2537 1002 2089 231 1975 3142 2474 1200 275 1896 1006 277 2115 1269 1812 496 1193 1317 637 751 1224 457 25 719 2024 
1821,2350 2470 2320 1377 307 2111 1770 294 1575 2299 2885 1034 2638 465 333 1941 266 2193 1922 275 1386 1861 2724 2810 981 2022 3236 1529 1573 865 545 3118 964 958 971 2351 1568 2805 525 2464 2312 2537 2361 1237 2855 2498 2652 685 1200 1213 
1822,2537 1575 1200 1868 2971 637 865 976 275 2464 2312 490 719 1056 1455 3031 783 3220 1474 1113 1193 2392 2940 2283 3092 1770 3040 2351 2845 1399 794 2455 1761 1195 1585 1386 1684 1715 2661 2024 2791 465 2885 371 2474 2944 2470 2117 1635 1353 
